cd parallel && go test -count=3 -run=^$ -bench ^BenchmarkDoCPUBoundWorkV4$ .
goos: linux
goarch: amd64
pkg: github.com/chrisjpalmer/techblog/playground/parallelism_in_go/parallel
cpu: Intel(R) Core(TM) i7-8700K CPU @ 3.70GHz
runtime.chanrecv2(0x5a2a26?, 0xc0000a0000?)
	/usr/local/go/src/runtime/chan.go:447 +0x18 fp=0xc00039bf58 sp=0xc00039bf30 pc=0x407cb8
github.com/chrisjpalmer/techblog/playground/parallelism_in_go/parallel.Do[...].func1()
	/home/chrisjpalmer/projects/techblog/playground/parallelism_in_go/parallel/parallel.go:23 +0xd4 fp=0xc00039bfe0 sp=0xc00039bf58 pc=0x5a2b34
runtime.goexit()
	/usr/local/go/src/runtime/asm_amd64.s:1594 +0x1 fp=0xc00039bfe8 sp=0xc00039bfe0 pc=0x46b001
created by github.com/chrisjpalmer/techblog/playground/parallelism_in_go/parallel.Do[...]
	/home/chrisjpalmer/projects/techblog/playground/parallelism_in_go/parallel/parallel.go:21 +0xd7

goroutine 3820135 [runnable]:
runtime.gopark(0xc0003382a0?, 0xc0002fef60?, 0xa8?, 0xc7?, 0xc0003ac708?)
	/usr/local/go/src/runtime/proc.go:363 +0xd6 fp=0xc0003ac6a0 sp=0xc0003ac680 pc=0x43b5b6
runtime.chanrecv(0xc000448000, 0xc0003ac778, 0x1)
	/usr/local/go/src/runtime/chan.go:583 +0x49b fp=0xc0003ac730 sp=0xc0003ac6a0 pc=0x40817b
runtime.chanrecv2(0x5a2a26?, 0xc000530000?)
	/usr/local/go/src/runtime/chan.go:447 +0x18 fp=0xc0003ac758 sp=0xc0003ac730 pc=0x407cb8
github.com/chrisjpalmer/techblog/playground/parallelism_in_go/parallel.Do[...].func1()
	/home/chrisjpalmer/projects/techblog/playground/parallelism_in_go/parallel/parallel.go:23 +0xd4 fp=0xc0003ac7e0 sp=0xc0003ac758 pc=0x5a2b34
runtime.goexit()
	/usr/local/go/src/runtime/asm_amd64.s:1594 +0x1 fp=0xc0003ac7e8 sp=0xc0003ac7e0 pc=0x46b001
created by github.com/chrisjpalmer/techblog/playground/parallelism_in_go/parallel.Do[...]
	/home/chrisjpalmer/projects/techblog/playground/parallelism_in_go/parallel/parallel.go:21 +0xd7

goroutine 3820275 [runnable]:
runtime.gopark(0x5bba20?, 0xc0002fef60?, 0xe8?, 0xe3?, 0xc000631708?)
	/usr/local/go/src/runtime/proc.go:363 +0xd6 fp=0xc0006316a0 sp=0xc000631680 pc=0x43b5b6
runtime.chanrecv(0xc000448000, 0xc000631778, 0x1)
	/usr/local/go/src/runtime/chan.go:583 +0x49b fp=0xc000631730 sp=0xc0006316a0 pc=0x40817b
runtime.chanrecv2(0x5a2a26?, 0xc0000b8000?)
	/usr/local/go/src/runtime/chan.go:447 +0x18 fp=0xc000631758 sp=0xc000631730 pc=0x407cb8
github.com/chrisjpalmer/techblog/playground/parallelism_in_go/parallel.Do[...].func1()
	/home/chrisjpalmer/projects/techblog/playground/parallelism_in_go/parallel/parallel.go:23 +0xd4 fp=0xc0006317e0 sp=0xc000631758 pc=0x5a2b34
runtime.goexit()
	/usr/local/go/src/runtime/asm_amd64.s:1594 +0x1 fp=0xc0006317e8 sp=0xc0006317e0 pc=0x46b001
created by github.com/chrisjpalmer/techblog/playground/parallelism_in_go/parallel.Do[...]
	/home/chrisjpalmer/projects/techblog/playground/parallelism_in_go/parallel/parallel.go:21 +0xd7

goroutine 3820207 [runnable]:
runtime.gopark(0xc0005212c0?, 0xc0002fef60?, 0xf0?, 0xc3?, 0xc0005d5708?)
	/usr/local/go/src/runtime/proc.go:363 +0xd6 fp=0xc0005d56a0 sp=0xc0005d5680 pc=0x43b5b6
runtime.chanrecv(0xc000448000, 0xc0005d5778, 0x1)
	/usr/local/go/src/runtime/chan.go:583 +0x49b fp=0xc0005d5730 sp=0xc0005d56a0 pc=0x40817b
runtime.chanrecv2(0x5a2a26?, 0xc0000ae000?)
	/usr/local/go/src/runtime/chan.go:447 +0x18 fp=0xc0005d5758 sp=0xc0005d5730 pc=0x407cb8
github.com/chrisjpalmer/techblog/playground/parallelism_in_go/parallel.Do[...].func1()
	/home/chrisjpalmer/projects/techblog/playground/parallelism_in_go/parallel/parallel.go:23 +0xd4 fp=0xc0005d57e0 sp=0xc0005d5758 pc=0x5a2b34
runtime.goexit()
	/usr/local/go/src/runtime/asm_amd64.s:1594 +0x1 fp=0xc0005d57e8 sp=0xc0005d57e0 pc=0x46b001
created by github.com/chrisjpalmer/techblog/playground/parallelism_in_go/parallel.Do[...]
	/home/chrisjpalmer/projects/techblog/playground/parallelism_in_go/parallel/parallel.go:21 +0xd7

goroutine 3820176 [runnable]:
runtime.gopark(0xc000140420?, 0xc0002fef60?, 0xa8?, 0xdf?, 0xc00057df08?)
	/usr/local/go/src/runtime/proc.go:363 +0xd6 fp=0xc00057dea0 sp=0xc00057de80 pc=0x43b5b6
runtime.chanrecv(0xc000448000, 0xc00057df78, 0x1)
	/usr/local/go/src/runtime/chan.go:583 +0x49b fp=0xc00057df30 sp=0xc00057dea0 pc=0x40817b
runtime.chanrecv2(0xc00057df88?, 0x467425?)
	/usr/local/go/src/runtime/chan.go:447 +0x18 fp=0xc00057df58 sp=0xc00057df30 pc=0x407cb8
github.com/chrisjpalmer/techblog/playground/parallelism_in_go/parallel.Do[...].func1()
	/home/chrisjpalmer/projects/techblog/playground/parallelism_in_go/parallel/parallel.go:23 +0xd4 fp=0xc00057dfe0 sp=0xc00057df58 pc=0x5a2b34
runtime.goexit()
	/usr/local/go/src/runtime/asm_amd64.s:1594 +0x1 fp=0xc00057dfe8 sp=0xc00057dfe0 pc=0x46b001
created by github.com/chrisjpalmer/techblog/playground/parallelism_in_go/parallel.Do[...]
	/home/chrisjpalmer/projects/techblog/playground/parallelism_in_go/parallel/parallel.go:21 +0xd7

goroutine 3820187 [runnable]:
runtime.gopark(0xc0001769c0?, 0xc0002fef60?, 0xf8?, 0x83?, 0xc00045b708?)
	/usr/local/go/src/runtime/proc.go:363 +0xd6 fp=0xc00045b6a0 sp=0xc00045b680 pc=0x43b5b6
runtime.chanrecv(0xc000448000, 0xc00045b778, 0x1)
	/usr/local/go/src/runtime/chan.go:583 +0x49b fp=0xc00045b730 sp=0xc00045b6a0 pc=0x40817b
runtime.chanrecv2(0x5a2a26?, 0xc000300000?)
	/usr/local/go/src/runtime/chan.go:447 +0x18 fp=0xc00045b758 sp=0xc00045b730 pc=0x407cb8
github.com/chrisjpalmer/techblog/playground/parallelism_in_go/parallel.Do[...].func1()
	/home/chrisjpalmer/projects/techblog/playground/parallelism_in_go/parallel/parallel.go:23 +0xd4 fp=0xc00045b7e0 sp=0xc00045b758 pc=0x5a2b34
runtime.goexit()
	/usr/local/go/src/runtime/asm_amd64.s:1594 +0x1 fp=0xc00045b7e8 sp=0xc00045b7e0 pc=0x46b001
created by github.com/chrisjpalmer/techblog/playground/parallelism_in_go/parallel.Do[...]
	/home/chrisjpalmer/projects/techblog/playground/parallelism_in_go/parallel/parallel.go:21 +0xd7

goroutine 3820212 [runnable]:
runtime.gopark(0xc0000be1e0?, 0xc0002fef60?, 0xa8?, 0xdf?, 0xc00059df08?)
	/usr/local/go/src/runtime/proc.go:363 +0xd6 fp=0xc00059dea0 sp=0xc00059de80 pc=0x43b5b6
runtime.chanrecv(0xc000448000, 0xc00059df78, 0x1)
	/usr/local/go/src/runtime/chan.go:583 +0x49b fp=0xc00059df30 sp=0xc00059dea0 pc=0x40817b
runtime.chanrecv2(0x5a2a26?, 0xc000326000?)
	/usr/local/go/src/runtime/chan.go:447 +0x18 fp=0xc00059df58 sp=0xc00059df30 pc=0x407cb8
github.com/chrisjpalmer/techblog/playground/parallelism_in_go/parallel.Do[...].func1()
	/home/chrisjpalmer/projects/techblog/playground/parallelism_in_go/parallel/parallel.go:23 +0xd4 fp=0xc00059dfe0 sp=0xc00059df58 pc=0x5a2b34
runtime.goexit()
	/usr/local/go/src/runtime/asm_amd64.s:1594 +0x1 fp=0xc00059dfe8 sp=0xc00059dfe0 pc=0x46b001
created by github.com/chrisjpalmer/techblog/playground/parallelism_in_go/parallel.Do[...]
	/home/chrisjpalmer/projects/techblog/playground/parallelism_in_go/parallel/parallel.go:21 +0xd7

goroutine 3820261 [runnable]:
runtime.gopark(0xc0001418c0?, 0xc0002fef60?, 0xa8?, 0x27?, 0xc000542708?)
	/usr/local/go/src/runtime/proc.go:363 +0xd6 fp=0xc0005426a0 sp=0xc000542680 pc=0x43b5b6
runtime.chanrecv(0xc000448000, 0xc000542778, 0x1)
	/usr/local/go/src/runtime/chan.go:583 +0x49b fp=0xc000542730 sp=0xc0005426a0 pc=0x40817b
runtime.chanrecv2(0xc000542788?, 0x467425?)
	/usr/local/go/src/runtime/chan.go:447 +0x18 fp=0xc000542758 sp=0xc000542730 pc=0x407cb8
github.com/chrisjpalmer/techblog/playground/parallelism_in_go/parallel.Do[...].func1()
	/home/chrisjpalmer/projects/techblog/playground/parallelism_in_go/parallel/parallel.go:23 +0xd4 fp=0xc0005427e0 sp=0xc000542758 pc=0x5a2b34
runtime.goexit()
	/usr/local/go/src/runtime/asm_amd64.s:1594 +0x1 fp=0xc0005427e8 sp=0xc0005427e0 pc=0x46b001
created by github.com/chrisjpalmer/techblog/playground/parallelism_in_go/parallel.Do[...]
	/home/chrisjpalmer/projects/techblog/playground/parallelism_in_go/parallel/parallel.go:21 +0xd7

goroutine 3820210 [runnable]:
runtime.gopark(0xc000448058?, 0xc0002fef60?, 0xc0?, 0x66?, 0xc000482708?)
	/usr/local/go/src/runtime/proc.go:363 +0xd6 fp=0xc0004826a0 sp=0xc000482680 pc=0x43b5b6
runtime.chanrecv(0xc000448000, 0xc000482778, 0x1)
	/usr/local/go/src/runtime/chan.go:583 +0x49b fp=0xc000482730 sp=0xc0004826a0 pc=0x40817b
runtime.chanrecv2(0x5a2a26?, 0xc0004be000?)
	/usr/local/go/src/runtime/chan.go:447 +0x18 fp=0xc000482758 sp=0xc000482730 pc=0x407cb8
github.com/chrisjpalmer/techblog/playground/parallelism_in_go/parallel.Do[...].func1()
	/home/chrisjpalmer/projects/techblog/playground/parallelism_in_go/parallel/parallel.go:23 +0xd4 fp=0xc0004827e0 sp=0xc000482758 pc=0x5a2b34
runtime.goexit()
	/usr/local/go/src/runtime/asm_amd64.s:1594 +0x1 fp=0xc0004827e8 sp=0xc0004827e0 pc=0x46b001
created by github.com/chrisjpalmer/techblog/playground/parallelism_in_go/parallel.Do[...]
	/home/chrisjpalmer/projects/techblog/playground/parallelism_in_go/parallel/parallel.go:21 +0xd7

goroutine 3820188 [runnable]:
runtime.gopark(0xc000075140?, 0xc0002fef60?, 0x8?, 0x64?, 0xc0005c5708?)
	/usr/local/go/src/runtime/proc.go:363 +0xd6 fp=0xc0005c56a0 sp=0xc0005c5680 pc=0x43b5b6
runtime.chanrecv(0xc000448000, 0xc0005c5778, 0x1)
	/usr/local/go/src/runtime/chan.go:583 +0x49b fp=0xc0005c5730 sp=0xc0005c56a0 pc=0x40817b
runtime.chanrecv2(0xc0005c5788?, 0x467425?)
	/usr/local/go/src/runtime/chan.go:447 +0x18 fp=0xc0005c5758 sp=0xc0005c5730 pc=0x407cb8
github.com/chrisjpalmer/techblog/playground/parallelism_in_go/parallel.Do[...].func1()
	/home/chrisjpalmer/projects/techblog/playground/parallelism_in_go/parallel/parallel.go:23 +0xd4 fp=0xc0005c57e0 sp=0xc0005c5758 pc=0x5a2b34
runtime.goexit()
	/usr/local/go/src/runtime/asm_amd64.s:1594 +0x1 fp=0xc0005c57e8 sp=0xc0005c57e0 pc=0x46b001
created by github.com/chrisjpalmer/techblog/playground/parallelism_in_go/parallel.Do[...]
	/home/chrisjpalmer/projects/techblog/playground/parallelism_in_go/parallel/parallel.go:21 +0xd7

goroutine 3820150 [runnable]:
runtime.gopark(0xc0002fff80?, 0xc0002fef60?, 0xf8?, 0x63?, 0xc00067ff08?)
	/usr/local/go/src/runtime/proc.go:363 +0xd6 fp=0xc00067fea0 sp=0xc00067fe80 pc=0x43b5b6
runtime.chanrecv(0xc000448000, 0xc00067ff78, 0x1)
	/usr/local/go/src/runtime/chan.go:583 +0x49b fp=0xc00067ff30 sp=0xc00067fea0 pc=0x40817b
runtime.chanrecv2(0x5a2a26?, 0xc000412000?)
	/usr/local/go/src/runtime/chan.go:447 +0x18 fp=0xc00067ff58 sp=0xc00067ff30 pc=0x407cb8
github.com/chrisjpalmer/techblog/playground/parallelism_in_go/parallel.Do[...].func1()
	/home/chrisjpalmer/projects/techblog/playground/parallelism_in_go/parallel/parallel.go:23 +0xd4 fp=0xc00067ffe0 sp=0xc00067ff58 pc=0x5a2b34
runtime.goexit()
	/usr/local/go/src/runtime/asm_amd64.s:1594 +0x1 fp=0xc00067ffe8 sp=0xc00067ffe0 pc=0x46b001
created by github.com/chrisjpalmer/techblog/playground/parallelism_in_go/parallel.Do[...]
	/home/chrisjpalmer/projects/techblog/playground/parallelism_in_go/parallel/parallel.go:21 +0xd7

goroutine 3820190 [runnable]:
runtime.gopark(0xc000017440?, 0xc0002fef60?, 0xa8?, 0x87?, 0xc0000f8708?)
	/usr/local/go/src/runtime/proc.go:363 +0xd6 fp=0xc0000f86a0 sp=0xc0000f8680 pc=0x43b5b6
runtime.chanrecv(0xc000448000, 0xc0000f8778, 0x1)
	/usr/local/go/src/runtime/chan.go:583 +0x49b fp=0xc0000f8730 sp=0xc0000f86a0 pc=0x40817b
runtime.chanrecv2(0x0?, 0x0?)
	/usr/local/go/src/runtime/chan.go:447 +0x18 fp=0xc0000f8758 sp=0xc0000f8730 pc=0x407cb8
github.com/chrisjpalmer/techblog/playground/parallelism_in_go/parallel.Do[...].func1()
	/home/chrisjpalmer/projects/techblog/playground/parallelism_in_go/parallel/parallel.go:23 +0xd4 fp=0xc0000f87e0 sp=0xc0000f8758 pc=0x5a2b34
runtime.goexit()
	/usr/local/go/src/runtime/asm_amd64.s:1594 +0x1 fp=0xc0000f87e8 sp=0xc0000f87e0 pc=0x46b001
created by github.com/chrisjpalmer/techblog/playground/parallelism_in_go/parallel.Do[...]
	/home/chrisjpalmer/projects/techblog/playground/parallelism_in_go/parallel/parallel.go:21 +0xd7

goroutine 3820296 [runnable]:
runtime.gopark(0xc000448058?, 0xc0002fef60?, 0xd0?, 0x3?, 0xc000397708?)
	/usr/local/go/src/runtime/proc.go:363 +0xd6 fp=0xc0003976a0 sp=0xc000397680 pc=0x43b5b6
runtime.chanrecv(0xc000448000, 0xc000397778, 0x1)
	/usr/local/go/src/runtime/chan.go:583 +0x49b fp=0xc000397730 sp=0xc0003976a0 pc=0x40817b
runtime.chanrecv2(0x5a2a26?, 0xc0005ba000?)
	/usr/local/go/src/runtime/chan.go:447 +0x18 fp=0xc000397758 sp=0xc000397730 pc=0x407cb8
github.com/chrisjpalmer/techblog/playground/parallelism_in_go/parallel.Do[...].func1()
	/home/chrisjpalmer/projects/techblog/playground/parallelism_in_go/parallel/parallel.go:23 +0xd4 fp=0xc0003977e0 sp=0xc000397758 pc=0x5a2b34
runtime.goexit()
	/usr/local/go/src/runtime/asm_amd64.s:1594 +0x1 fp=0xc0003977e8 sp=0xc0003977e0 pc=0x46b001
created by github.com/chrisjpalmer/techblog/playground/parallelism_in_go/parallel.Do[...]
	/home/chrisjpalmer/projects/techblog/playground/parallelism_in_go/parallel/parallel.go:21 +0xd7

goroutine 3820223 [runnable]:
runtime.gopark(0xc000141020?, 0xc0002fef60?, 0xa8?, 0x3f?, 0xc0000f3f08?)
	/usr/local/go/src/runtime/proc.go:363 +0xd6 fp=0xc0000f3ea0 sp=0xc0000f3e80 pc=0x43b5b6
runtime.chanrecv(0xc000448000, 0xc0000f3f78, 0x1)
	/usr/local/go/src/runtime/chan.go:583 +0x49b fp=0xc0000f3f30 sp=0xc0000f3ea0 pc=0x40817b
runtime.chanrecv2(0x5a2a26?, 0xc0000a6000?)
	/usr/local/go/src/runtime/chan.go:447 +0x18 fp=0xc0000f3f58 sp=0xc0000f3f30 pc=0x407cb8
github.com/chrisjpalmer/techblog/playground/parallelism_in_go/parallel.Do[...].func1()
	/home/chrisjpalmer/projects/techblog/playground/parallelism_in_go/parallel/parallel.go:23 +0xd4 fp=0xc0000f3fe0 sp=0xc0000f3f58 pc=0x5a2b34
runtime.goexit()
	/usr/local/go/src/runtime/asm_amd64.s:1594 +0x1 fp=0xc0000f3fe8 sp=0xc0000f3fe0 pc=0x46b001
created by github.com/chrisjpalmer/techblog/playground/parallelism_in_go/parallel.Do[...]
	/home/chrisjpalmer/projects/techblog/playground/parallelism_in_go/parallel/parallel.go:21 +0xd7

goroutine 3820133 [runnable]:
runtime.gopark(0xc0004dd380?, 0xc0002fef60?, 0x38?, 0xa7?, 0xc00041a708?)
	/usr/local/go/src/runtime/proc.go:363 +0xd6 fp=0xc00041a6a0 sp=0xc00041a680 pc=0x43b5b6
runtime.chanrecv(0xc000448000, 0xc00041a778, 0x1)
	/usr/local/go/src/runtime/chan.go:583 +0x49b fp=0xc00041a730 sp=0xc00041a6a0 pc=0x40817b
runtime.chanrecv2(0x5a2a26?, 0xc00029c000?)
	/usr/local/go/src/runtime/chan.go:447 +0x18 fp=0xc00041a758 sp=0xc00041a730 pc=0x407cb8
github.com/chrisjpalmer/techblog/playground/parallelism_in_go/parallel.Do[...].func1()
	/home/chrisjpalmer/projects/techblog/playground/parallelism_in_go/parallel/parallel.go:23 +0xd4 fp=0xc00041a7e0 sp=0xc00041a758 pc=0x5a2b34
runtime.goexit()
	/usr/local/go/src/runtime/asm_amd64.s:1594 +0x1 fp=0xc00041a7e8 sp=0xc00041a7e0 pc=0x46b001
created by github.com/chrisjpalmer/techblog/playground/parallelism_in_go/parallel.Do[...]
	/home/chrisjpalmer/projects/techblog/playground/parallelism_in_go/parallel/parallel.go:21 +0xd7

goroutine 3820148 [runnable]:
runtime.gopark(0x5dab80?, 0xc000301020?, 0xa8?, 0xff?, 0xc00048ff08?)
	/usr/local/go/src/runtime/proc.go:363 +0xd6 fp=0xc00048fea0 sp=0xc00048fe80 pc=0x43b5b6
runtime.chanrecv(0xc000448000, 0xc00048ff78, 0x1)
	/usr/local/go/src/runtime/chan.go:583 +0x49b fp=0xc00048ff30 sp=0xc00048fea0 pc=0x40817b
runtime.chanrecv2(0x5a2a26?, 0xc0000a0000?)
	/usr/local/go/src/runtime/chan.go:447 +0x18 fp=0xc00048ff58 sp=0xc00048ff30 pc=0x407cb8
github.com/chrisjpalmer/techblog/playground/parallelism_in_go/parallel.Do[...].func1()
	/home/chrisjpalmer/projects/techblog/playground/parallelism_in_go/parallel/parallel.go:23 +0xd4 fp=0xc00048ffe0 sp=0xc00048ff58 pc=0x5a2b34
runtime.goexit()
	/usr/local/go/src/runtime/asm_amd64.s:1594 +0x1 fp=0xc00048ffe8 sp=0xc00048ffe0 pc=0x46b001
created by github.com/chrisjpalmer/techblog/playground/parallelism_in_go/parallel.Do[...]
	/home/chrisjpalmer/projects/techblog/playground/parallelism_in_go/parallel/parallel.go:21 +0xd7

goroutine 3820233 [runnable]:
runtime.gopark(0xc0003192c0?, 0xc0002fef60?, 0xa8?, 0x87?, 0xc000048708?)
	/usr/local/go/src/runtime/proc.go:363 +0xd6 fp=0xc0000486a0 sp=0xc000048680 pc=0x43b5b6
runtime.chanrecv(0xc000448000, 0xc000048778, 0x1)
	/usr/local/go/src/runtime/chan.go:583 +0x49b fp=0xc000048730 sp=0xc0000486a0 pc=0x40817b
runtime.chanrecv2(0x5a2a26?, 0xc00052a000?)
	/usr/local/go/src/runtime/chan.go:447 +0x18 fp=0xc000048758 sp=0xc000048730 pc=0x407cb8
github.com/chrisjpalmer/techblog/playground/parallelism_in_go/parallel.Do[...].func1()
	/home/chrisjpalmer/projects/techblog/playground/parallelism_in_go/parallel/parallel.go:23 +0xd4 fp=0xc0000487e0 sp=0xc000048758 pc=0x5a2b34
runtime.goexit()
	/usr/local/go/src/runtime/asm_amd64.s:1594 +0x1 fp=0xc0000487e8 sp=0xc0000487e0 pc=0x46b001
created by github.com/chrisjpalmer/techblog/playground/parallelism_in_go/parallel.Do[...]
	/home/chrisjpalmer/projects/techblog/playground/parallelism_in_go/parallel/parallel.go:21 +0xd7

goroutine 3820292 [runnable]:
runtime.gopark(0xc000448058?, 0xc0002fef60?, 0xe0?, 0x83?, 0xc0003a6708?)
	/usr/local/go/src/runtime/proc.go:363 +0xd6 fp=0xc0003a66a0 sp=0xc0003a6680 pc=0x43b5b6
runtime.chanrecv(0xc000448000, 0xc0003a6778, 0x1)
	/usr/local/go/src/runtime/chan.go:583 +0x49b fp=0xc0003a6730 sp=0xc0003a66a0 pc=0x40817b
runtime.chanrecv2(0xc0003a6788?, 0x467425?)
	/usr/local/go/src/runtime/chan.go:447 +0x18 fp=0xc0003a6758 sp=0xc0003a6730 pc=0x407cb8
github.com/chrisjpalmer/techblog/playground/parallelism_in_go/parallel.Do[...].func1()
	/home/chrisjpalmer/projects/techblog/playground/parallelism_in_go/parallel/parallel.go:23 +0xd4 fp=0xc0003a67e0 sp=0xc0003a6758 pc=0x5a2b34
runtime.goexit()
	/usr/local/go/src/runtime/asm_amd64.s:1594 +0x1 fp=0xc0003a67e8 sp=0xc0003a67e0 pc=0x46b001
created by github.com/chrisjpalmer/techblog/playground/parallelism_in_go/parallel.Do[...]
	/home/chrisjpalmer/projects/techblog/playground/parallelism_in_go/parallel/parallel.go:21 +0xd7

goroutine 3820198 [runnable]:
runtime.gopark(0xc000448058?, 0xc0002fef60?, 0xe8?, 0xa3?, 0xc0005e4f08?)
	/usr/local/go/src/runtime/proc.go:363 +0xd6 fp=0xc0005e4ea0 sp=0xc0005e4e80 pc=0x43b5b6
runtime.chanrecv(0xc000448000, 0xc0005e4f78, 0x1)
	/usr/local/go/src/runtime/chan.go:583 +0x49b fp=0xc0005e4f30 sp=0xc0005e4ea0 pc=0x40817b
runtime.chanrecv2(0xc0005e4f88?, 0x467425?)
	/usr/local/go/src/runtime/chan.go:447 +0x18 fp=0xc0005e4f58 sp=0xc0005e4f30 pc=0x407cb8
github.com/chrisjpalmer/techblog/playground/parallelism_in_go/parallel.Do[...].func1()
	/home/chrisjpalmer/projects/techblog/playground/parallelism_in_go/parallel/parallel.go:23 +0xd4 fp=0xc0005e4fe0 sp=0xc0005e4f58 pc=0x5a2b34
runtime.goexit()
	/usr/local/go/src/runtime/asm_amd64.s:1594 +0x1 fp=0xc0005e4fe8 sp=0xc0005e4fe0 pc=0x46b001
created by github.com/chrisjpalmer/techblog/playground/parallelism_in_go/parallel.Do[...]
	/home/chrisjpalmer/projects/techblog/playground/parallelism_in_go/parallel/parallel.go:21 +0xd7

goroutine 3820256 [runnable]:
runtime.gopark(0xc0000c61e0?, 0xc0002fef60?, 0xa8?, 0xaf?, 0xc00068af08?)
	/usr/local/go/src/runtime/proc.go:363 +0xd6 fp=0xc00068aea0 sp=0xc00068ae80 pc=0x43b5b6
runtime.chanrecv(0xc000448000, 0xc00068af78, 0x1)
	/usr/local/go/src/runtime/chan.go:583 +0x49b fp=0xc00068af30 sp=0xc00068aea0 pc=0x40817b
runtime.chanrecv2(0xc00068af88?, 0x467425?)
	/usr/local/go/src/runtime/chan.go:447 +0x18 fp=0xc00068af58 sp=0xc00068af30 pc=0x407cb8
github.com/chrisjpalmer/techblog/playground/parallelism_in_go/parallel.Do[...].func1()
	/home/chrisjpalmer/projects/techblog/playground/parallelism_in_go/parallel/parallel.go:23 +0xd4 fp=0xc00068afe0 sp=0xc00068af58 pc=0x5a2b34
runtime.goexit()
	/usr/local/go/src/runtime/asm_amd64.s:1594 +0x1 fp=0xc00068afe8 sp=0xc00068afe0 pc=0x46b001
created by github.com/chrisjpalmer/techblog/playground/parallelism_in_go/parallel.Do[...]
	/home/chrisjpalmer/projects/techblog/playground/parallelism_in_go/parallel/parallel.go:21 +0xd7

goroutine 3820144 [runnable]:
runtime.gopark(0xc000448058?, 0xc0002fef60?, 0xa8?, 0x17?, 0xc000511708?)
	/usr/local/go/src/runtime/proc.go:363 +0xd6 fp=0xc0005116a0 sp=0xc000511680 pc=0x43b5b6
runtime.chanrecv(0xc000448000, 0xc000511778, 0x1)
	/usr/local/go/src/runtime/chan.go:583 +0x49b fp=0xc000511730 sp=0xc0005116a0 pc=0x40817b
runtime.chanrecv2(0x5a2a26?, 0xc0000ac000?)
	/usr/local/go/src/runtime/chan.go:447 +0x18 fp=0xc000511758 sp=0xc000511730 pc=0x407cb8
github.com/chrisjpalmer/techblog/playground/parallelism_in_go/parallel.Do[...].func1()
	/home/chrisjpalmer/projects/techblog/playground/parallelism_in_go/parallel/parallel.go:23 +0xd4 fp=0xc0005117e0 sp=0xc000511758 pc=0x5a2b34
runtime.goexit()
	/usr/local/go/src/runtime/asm_amd64.s:1594 +0x1 fp=0xc0005117e8 sp=0xc0005117e0 pc=0x46b001
created by github.com/chrisjpalmer/techblog/playground/parallelism_in_go/parallel.Do[...]
	/home/chrisjpalmer/projects/techblog/playground/parallelism_in_go/parallel/parallel.go:21 +0xd7

goroutine 3820294 [runnable]:
runtime.gopark(0xc000448058?, 0xc0002fef60?, 0xa8?, 0xe7?, 0xc0003ae708?)
	/usr/local/go/src/runtime/proc.go:363 +0xd6 fp=0xc0003ae6a0 sp=0xc0003ae680 pc=0x43b5b6
runtime.chanrecv(0xc000448000, 0xc0003ae778, 0x1)
	/usr/local/go/src/runtime/chan.go:583 +0x49b fp=0xc0003ae730 sp=0xc0003ae6a0 pc=0x40817b
runtime.chanrecv2(0xc0003ae788?, 0x467425?)
	/usr/local/go/src/runtime/chan.go:447 +0x18 fp=0xc0003ae758 sp=0xc0003ae730 pc=0x407cb8
github.com/chrisjpalmer/techblog/playground/parallelism_in_go/parallel.Do[...].func1()
	/home/chrisjpalmer/projects/techblog/playground/parallelism_in_go/parallel/parallel.go:23 +0xd4 fp=0xc0003ae7e0 sp=0xc0003ae758 pc=0x5a2b34
runtime.goexit()
	/usr/local/go/src/runtime/asm_amd64.s:1594 +0x1 fp=0xc0003ae7e8 sp=0xc0003ae7e0 pc=0x46b001
created by github.com/chrisjpalmer/techblog/playground/parallelism_in_go/parallel.Do[...]
	/home/chrisjpalmer/projects/techblog/playground/parallelism_in_go/parallel/parallel.go:21 +0xd7

goroutine 3820203 [runnable]:
runtime.gopark(0xc000448058?, 0xc0002fef60?, 0xa8?, 0x77?, 0xc000427708?)
	/usr/local/go/src/runtime/proc.go:363 +0xd6 fp=0xc0004276a0 sp=0xc000427680 pc=0x43b5b6
runtime.chanrecv(0xc000448000, 0xc000427778, 0x1)
	/usr/local/go/src/runtime/chan.go:583 +0x49b fp=0xc000427730 sp=0xc0004276a0 pc=0x40817b
runtime.chanrecv2(0x5a2a26?, 0xc000672000?)
	/usr/local/go/src/runtime/chan.go:447 +0x18 fp=0xc000427758 sp=0xc000427730 pc=0x407cb8
github.com/chrisjpalmer/techblog/playground/parallelism_in_go/parallel.Do[...].func1()
	/home/chrisjpalmer/projects/techblog/playground/parallelism_in_go/parallel/parallel.go:23 +0xd4 fp=0xc0004277e0 sp=0xc000427758 pc=0x5a2b34
runtime.goexit()
	/usr/local/go/src/runtime/asm_amd64.s:1594 +0x1 fp=0xc0004277e8 sp=0xc0004277e0 pc=0x46b001
created by github.com/chrisjpalmer/techblog/playground/parallelism_in_go/parallel.Do[...]
	/home/chrisjpalmer/projects/techblog/playground/parallelism_in_go/parallel/parallel.go:21 +0xd7

goroutine 3820252 [runnable]:
runtime.gopark(0xc000016fc0?, 0xc0002fef60?, 0xa8?, 0x37?, 0xc0004b3708?)
